Serie,Modelo,Ingreso,Estado_normalizado,num_reparaciones_6m,num_reparaciones_12m,dias_desde_ultima_reparacion,edad_dias,fallo_30d
7203479,CVB35.BC,2025-01-16,Reparado,0,0,0.0,0,1
7203479,CVB35.BC,2025-02-06,Reparado / Garantía Lab,1,1,21.0,21,0
7203480,CVB35.BC,2022-11-27,Reparado,0,0,0.0,0,0
7203480,CVB35.BC,2024-08-13,Reparado / Garantía Lab,0,0,625.0,625,0
7203480,CVB35.BC,2025-08-27,Reparado / Garantía Lab,0,0,379.0,1004,0
7203481,CVB35.BC,2022-09-17,Reparado,0,0,0.0,0,0
7203482,CVB35.BC,2022-04-07,Reparado,0,0,0.0,0,0
7203483,CVB35.BC,2021-02-17,Reparado,0,0,0.0,0,1
7203483,CVB35.BC,2021-02-18,Reparado,1,1,1.0,1,0
7203483,CVB35.BC,2025-02-14,Reparado / Garantía Lab,0,0,1457.0,1458,0
7203484,CVB35.BC,2021-02-18,Reparado,0,0,0.0,0,1
7203484,CVB35.BC,2021-02-26,Reparado / Garantía Lab,1,1,8.0,8,1
7203484,CVB35.BC,2021-03-10,Reparado / Garantía Lab,2,2,12.0,20,0
7203484,CVB35.BC,2021-05-26,Reparado / Garantía Lab,3,3,77.0,97,0
7203484,CVB35.BC,2021-10-01,Reparado / Garantía Lab,1,4,128.0,225,0
7203484,CVB35.BC,2021-11-24,Reparado / Garantía Lab,1,5,54.0,279,0
7203484,CVB35.BC,2024-05-23,Reparado / Garantía Lab,0,0,911.0,1190,1
7203484,CVB35.BC,2024-05-29,Reparado / Garantía Lab,1,1,6.0,1196,0
7203487,CVB35.BC,2022-12-05,Reparado,0,0,0.0,0,0
7203488,CVB35.BC,2021-09-22,Reparado,0,0,0.0,0,1
7203488,CVB35.BC,2021-10-07,Reparado / Garantía Lab,1,1,15.0,15,0
7203488,CVB35.BC,2023-02-17,Reparado / Garantía Lab,0,0,498.0,513,0
7203488,CVB35.BC,2025-09-16,Reparado / Garantía Lab,0,0,942.0,1455,0
7203489,CVB35.BC,2022-08-03,Reparado,0,0,0.0,0,0
7203489,CVB35.BC,2025-10-27,Reparado / Garantía Lab,0,0,1181.0,1181,0
7203490,CVB35.BC,2021-10-02,Reparado,0,0,0.0,0,0
7203490,CVB35.BC,2025-11-13,Reparado / Garantía Lab,0,0,1503.0,1503,0
7203491,CVB35.BC,2023-05-24,Reparado,0,0,0.0,0,0
7203492,CVB35.BC,2022-02-08,Reparado,0,0,0.0,0,0
7203492,CVB35.BC,2024-08-30,Reparado / Garantía Lab,0,0,934.0,934,0
7203492,CVB35.BC,2025-11-21,Reparado / Garantía Lab,0,0,448.0,1382,0
7203493,CVB35.BC,2024-10-21,Reparado,0,0,0.0,0,0
7203494,CVB35.BC,2022-11-11,Reparado,0,0,0.0,0,0
7203494,CVB35.BC,2023-03-01,Reparado / Garantía Lab,1,1,110.0,110,0
7203494,CVB35.BC,2023-08-10,Reparado / Garantía Lab,1,2,162.0,272,0
7203495,CVB35.BC,2021-11-14,Reparado,0,0,0.0,0,0
7203495,CVB35.BC,2023-03-29,Reparado,0,0,500.0,500,0
7203495,CVB35.BC,2023-07-25,Reparado / Garantía Lab,1,1,118.0,618,0
7203495,CVB35.BC,2024-03-18,Reparado / Garantía Lab,0,2,237.0,855,0
7203496,CVB35.BC,2023-09-22,Reparado,0,0,0.0,0,0
7203497,CVB35.BC,2022-11-22,Reparado,0,0,0.0,0,0
7203499,CVB35.BC,2022-11-02,Reparado,0,0,0.0,0,0
7203500,CVB35.BC,2021-06-30,Reparado,0,0,0.0,0,0
7203500,CVB35.BC,2022-02-16,Reparado / Garantía Lab,0,1,231.0,231,0
7203500,CVB35.BC,2025-09-02,Reparado / Garantía Lab,0,0,1294.0,1525,0
7203501,CVB35.BC,2022-02-27,Reparado,0,0,0.0,0,0
7203501,CVB35.BC,2023-11-01,Reparado / Garantía Lab,0,0,612.0,612,0
7203501,CVB35.BC,2024-08-12,Reparado / Garantía Lab,0,1,285.0,897,0
7203502,CVB35.BC,2022-01-04,Reparado,0,0,0.0,0,0
7203502,CVB35.BC,2022-02-17,Reparado / Garantía Lab,1,1,44.0,44,0
7203503,CVB35.BC,2022-08-24,Reparado,0,0,0.0,0,0
7203503,CVB35.BC,2022-11-22,Reparado / Garantía Lab,1,1,90.0,90,1
7203503,CVB35.BC,2022-11-29,Reparado / Garantía Lab,2,2,7.0,97,0
7203504,CVB35.BC,2022-03-31,Reparado,0,0,0.0,0,0
7203504,CVB35.BC,2025-09-30,Reparado / Garantía Lab,0,0,1279.0,1279,0
7203505,CVB35.BC,2022-02-18,Reparado,0,0,0.0,0,0
7203505,CVB35.BC,2022-04-13,Reparado / Garantía Lab,1,1,54.0,54,0
7203506,CVB35.BC,2022-12-06,Reparado,0,0,0.0,0,0
7203506,CVB35.BC,2025-12-05,Proceso,0,0,1095.0,1095,0
7203508,CVB35.BC,2022-06-01,POD Reparado,0,0,0.0,0,0
7203508,CVB35.BC,2023-02-03,Reparado / Garantía Lab,0,1,247.0,247,0
7203511,CVB35.BC,2021-07-20,Reparado,0,0,0.0,0,0
7203511,CVB35.BC,2022-07-18,Reparado / Garantía Lab,0,1,363.0,363,0
7203511,CVB35.BC,2024-06-18,Reparado / Garantía Lab,0,0,701.0,1064,0
7203513,CVB35.BC,2022-11-18,Reparado,0,0,0.0,0,0
7203514,CVB35.BC,2025-07-14,Reparado,0,0,0.0,0,0
7203515,CVB35.BC,2025-11-26,Reparado / Garantía Lab,0,0,0.0,0,0
7203517,CVB35.BC,2021-05-28,POD,0,0,0.0,0,0
7203517,CVB35.BC,2021-05-28,POD Reparado,0,0,0.0,0,0
7203517,CVB35.BC,2024-09-11,Reparado / Garantía Lab,0,0,1202.0,1202,0
7203517,CVB35.BC,2025-07-08,Reparado / Garantía Lab,0,1,300.0,1502,1
7203517,CVB35.BC,2025-07-25,Reparado / Garantía Lab,1,2,17.0,1519,0
7203517,CVB35.BC,2025-09-11,Reparado / Garantía Lab,2,3,48.0,1567,0
7203518,CVB35.BC,2021-07-23,Reparado,0,0,0.0,0,0
7203518,CVB35.BC,2023-11-07,Reparado / Garantía Lab,0,0,837.0,837,1
7203518,CVB35.BC,2023-11-09,Reparado / Garantía Lab,1,1,2.0,839,0
7203518,CVB35.BC,2025-06-27,Reparado / Garantía Lab,0,0,596.0,1435,0
7203519,CVB35.BC,2022-02-22,Reparado,0,0,0.0,0,0
7203519,CVB35.BC,2023-02-27,Reparado / Garantía Lab,0,0,370.0,370,0
7203521,CVB35.BC,2024-08-19,Reparado,0,0,0.0,0,0
7203521,CVB35.BC,2025-09-24,Reparado / Garantía Lab,0,0,401.0,401,0
7203522,CVB35.BC,2025-07-08,Reparado,0,0,0.0,0,0
7203523,CVB35.BC,2021-09-17,Reparado,0,0,0.0,0,0
7203523,CVB35.BC,2023-04-11,Reparado / Garantía Lab,0,0,571.0,571,0
7203523,CVB35.BC,2023-05-12,Reparado / Garantía Lab,1,1,31.0,602,1
7203523,CVB35.BC,2023-05-19,Reparado / Garantía Lab,2,2,7.0,609,1
7203523,CVB35.BC,2023-05-26,Reparado / Garantía Lab,3,3,7.0,616,1
7203523,CVB35.BC,2023-06-01,Reparado / Garantía Lab,4,4,6.0,622,1
7203523,CVB35.BC,2023-06-13,Reparado / Garantía Lab,5,5,12.0,634,0
7203523,CVB35.BC,2025-10-17,Reparado / Garantía Lab,0,0,857.0,1491,1
7203523,CVB35.BC,2025-10-22,Reparado / Garantía Lab,1,1,5.0,1496,1
7203523,CVB35.BC,2025-10-28,Reparado / Garantía Lab,2,2,6.0,1502,0
7203524,CVB35.BC,2021-11-11,Reparado,0,0,0.0,0,0
7203524,CVB35.BC,2024-06-16,Reparado / Garantía Lab,0,0,948.0,948,0
7203524,CVB35.BC,2025-11-19,Reparado / Garantía Lab,0,0,521.0,1469,1
7203524,CVB35.BC,2025-12-02,Reparado / Garantía Lab,1,1,13.0,1482,0
7203525,CVB35.BC,2021-12-21,Reparado,0,0,0.0,0,0
7203525,CVB35.BC,2025-10-28,Reparado / Garantía Lab,0,0,1407.0,1407,0
7203526,CVB35.BC,2022-02-18,Reparado,0,0,0.0,0,1
7203526,CVB35.BC,2022-03-04,Reparado / Garantía Lab,1,1,14.0,14,1
7203526,CVB35.BC,2022-03-08,Reparado / Garantía Lab,2,2,4.0,18,1
7203526,CVB35.BC,2022-03-25,Reparado / Garantía Lab,3,3,17.0,35,0
7203527,CVB35.BC,2021-01-04,Reparado,0,0,0.0,0,0
7203527,CVB35.BC,2023-08-17,Reparado / Garantía Lab,0,0,955.0,955,0
7203527,CVB35.BC,2024-01-08,Reparado / Garantía Lab,1,1,144.0,1099,0
7203527,CVB35.BC,2024-10-30,Reparado / Garantía Lab,0,1,296.0,1395,0
7203528,CVB35.BC,2022-09-20,Reparado,0,0,0.0,0,0
7203529,CVB35.BC,2025-06-04,Reparado,0,0,0.0,0,0
7203531,CVB35.BC,2023-08-23,Reparado,0,0,0.0,0,0
7203531,CVB35.BC,2024-06-27,Reparado / Garantía Lab,0,1,309.0,309,0
7203533,CVB35.BC,2023-11-06,Reparado,0,0,0.0,0,0
7203534,CVB35.BC,2022-08-05,Reparado,0,0,0.0,0,0
7203534,CVB35.BC,2023-01-16,Reparado / Garantía Lab,1,1,164.0,164,0
7203534,CVB35.BC,2025-06-30,Reparado / Garantía Lab,0,0,896.0,1060,0
7203535,CVB35.BC,2022-02-14,Reparado,0,0,0.0,0,1
7203535,CVB35.BC,2022-03-01,Reparado / Garantía Lab,1,1,15.0,15,0
7203535,CVB35.BC,2022-06-04,Reparado / Garantía Lab,2,2,95.0,110,0
7203536,CVB35.BC,2022-09-03,Reparado,0,0,0.0,0,0
7203537,CVB35.BC,2025-06-04,Reparado / Garantía Lab,0,0,0.0,0,1
7203537,CVB35.BC,2025-06-06,Reparado / Garantía Lab,1,1,2.0,2,1
7203537,CVB35.BC,2025-06-19,Reparado / Garantía Lab,2,2,13.0,15,0
7203538,CVB35.BC,2021-08-30,Reparado,0,0,0.0,0,0
7203538,CVB35.BC,2022-11-23,Reparado / Garantía Lab,0,0,450.0,450,0
7203539,CVB35.BC,2022-02-21,Reparado,0,0,0.0,0,0
7203540,CVB35.BC,2022-05-09,POD Reparado,0,0,0.0,0,0
7203540,CVB35.BC,2022-10-10,POD Reparado,1,1,154.0,154,0
7203541,CVB35.BC,2023-07-26,Reparado,0,0,0.0,0,0
7203542,CVB35.BC,2021-02-12,Reparado,0,0,0.0,0,0
7203542,CVB35.BC,2024-04-03,Reparado / Garantía Lab,0,0,1146.0,1146,0
7203542,CVB35.BC,2025-05-19,Reparado / Garantía Lab,0,0,411.0,1557,0
7203543,CVB35.BC,2022-02-23,Reparado,0,0,0.0,0,1
7203543,CVB35.BC,2022-03-01,Reparado / Garantía Lab,1,1,6.0,6,1
7203543,CVB35.BC,2022-03-25,Reparado / Garantía Lab,2,2,24.0,30,0
7203545,CVB35.BC,2022-02-18,Reparado,0,0,0.0,0,0
7203545,CVB35.BC,2025-11-13,Reparado / Garantía Lab,0,0,1364.0,1364,0
7203546,CVB35.BC,2022-02-24,Reparado,0,0,0.0,0,0
7203547,CVB35.BC,2022-06-01,Reparado,0,0,0.0,0,0
7203547,CVB35.BC,2025-08-22,Reparado / Garantía Lab,0,0,1178.0,1178,0
7203548,CVB35.BC,2022-12-02,Reparado,0,0,0.0,0,1
7203548,CVB35.BC,2022-12-12,Reparado / Garantía Lab,1,1,10.0,10,0
7203548,CVB35.BC,2023-08-31,Reparado / Garantía Lab,0,2,262.0,272,0
7203548,CVB35.BC,2024-06-22,Reparado / Garantía Lab,0,1,296.0,568,0
7203548,CVB35.BC,2024-12-20,Reparado / Garantía Lab,0,1,181.0,749,0
7203549,CVB35.BC,2022-09-14,Reparado,0,0,0.0,0,0
7203550,CVB35.BC,2022-10-17,Reparado,0,0,0.0,0,0
7203550,CVB35.BC,2023-09-13,Reparado / Garantía Lab,0,1,331.0,331,1
7203550,CVB35.BC,2023-09-21,Reparado / Garantía Lab,1,2,8.0,339,0
7203550,CVB35.BC,2024-05-27,Reparado / Garantía Lab,0,2,249.0,588,0
7203555,CVB35.BC,2021-05-25,Reparado,0,0,0.0,0,0
7203555,CVB35.BC,2022-08-19,Reparado / Garantía Lab,0,0,451.0,451,0
7203556,CVB35.BC,2021-02-17,Reparado,0,0,0.0,0,0
7203556,CVB35.BC,2021-05-14,Reparado / Garantía Lab,1,1,86.0,86,1
7203556,CVB35.BC,2021-05-17,Reparado / Garantía Lab,2,2,3.0,89,1
7203556,CVB35.BC,2021-05-22,Reparado / Garantía Lab,3,3,5.0,94,0
7203556,CVB35.BC,2021-08-27,Reparado / Garantía Lab,3,4,97.0,191,0
7203556,CVB35.BC,2022-03-29,Reparado / Garantía Lab,0,4,214.0,405,1
7203556,CVB35.BC,2022-04-04,Reparado / Garantía Lab,1,5,6.0,411,0
7203556,CVB35.BC,2023-07-10,Reparado / Garantía Lab,0,0,462.0,873,0
7203556,CVB35.BC,2023-08-29,Reparado / Garantía Lab,1,1,50.0,923,1
7203556,CVB35.BC,2023-09-01,Reparado / Garantía Lab,2,2,3.0,926,0
7203556,CVB35.BC,2024-08-13,Reparado / Garantía Lab,0,2,347.0,1273,0
7203557,CVB35.BC,2022-10-13,Reparado,0,0,0.0,0,0
7203557,CVB35.BC,2024-04-11,Reparado / Garantía Lab,0,0,546.0,546,0
7203558,CVB35.BC,2022-11-28,Reparado,0,0,0.0,0,0
7203558,CVB35.BC,2025-08-22,Reparado / Garantía Lab,0,0,998.0,998,0
7203559,CVB35.BC,2023-07-19,Reparado / Garantía Lab,0,0,0.0,0,0
7203559,CVB35.BC,2023-10-31,Reparado / Garantía Lab,1,1,104.0,104,0
7203559,CVB35.BC,2024-02-16,Reparado / Garantía Lab,1,2,108.0,212,0
7203560,CVB35.BC,2021-03-25,Reparado,0,0,0.0,0,0
7203560,CVB35.BC,2021-09-02,Reparado / Garantía Lab,1,1,161.0,161,0
7203560,CVB35.BC,2022-04-09,Reparado / Garantía Lab,0,1,219.0,380,0
7203560,CVB35.BC,2024-06-19,Reparado / Garantía Lab,0,0,802.0,1182,0
7203561,CVB35.BC,2020-11-24,Reparado,0,0,0.0,0,0
7203561,CVB35.BC,2021-03-05,Reparado / Garantía Lab,1,1,101.0,101,1
7203561,CVB35.BC,2021-03-16,Reparado / Garantía Lab,2,2,11.0,112,1
7203561,CVB35.BC,2021-03-23,Reparado / Garantía Lab,3,3,7.0,119,0
7203561,CVB35.BC,2024-06-17,Reparado / Garantía Lab,0,0,1182.0,1301,0
7203562,CVB35.BC,2021-02-13,Reparado,0,0,0.0,0,0
7203562,CVB35.BC,2021-08-27,Reparado / Garantía Lab,0,1,195.0,195,0
7203562,CVB35.BC,2022-08-12,Reparado / Garantía Lab,0,1,350.0,545,0
7203562,CVB35.BC,2023-09-01,Reparado / Garantía Lab,0,0,385.0,930,0
7203562,CVB35.BC,2025-02-06,Reparado / Garantía Lab,0,0,524.0,1454,0
7203563,CVB35.BC,2022-02-11,Reparado,0,0,0.0,0,1
7203563,CVB35.BC,2022-02-16,Reparado / Garantía Lab,1,1,5.0,5,1
7203563,CVB35.BC,2022-03-04,Reparado / Garantía Lab,2,2,16.0,21,0
7203563,CVB35.BC,2022-04-10,Reparado / Garantía Lab,3,3,37.0,58,0
7203564,CVB35.BC,2022-09-22,Reparado,0,0,0.0,0,0
7203564,CVB35.BC,2025-06-09,Reparado / Garantía Lab,0,0,991.0,991,0
7203565,CVB35.BC,2021-03-19,Reparado,0,0,0.0,0,0
7203565,CVB35.BC,2021-10-28,Reparado / Garantía Lab,0,1,223.0,223,0
7203565,CVB35.BC,2022-11-16,Reparado / Garantía Lab,0,0,384.0,607,0
7203566,CVB35.BC,2021-12-15,Reparado,0,0,0.0,0,0
7203566,CVB35.BC,2022-02-15,Reparado / Garantía Lab,1,1,62.0,62,0
7203566,CVB35.BC,2022-06-13,Reparado / Garantía Lab,2,2,118.0,180,0
7203567,CVB35.BC,2024-03-19,Reparado / Garantía Lab,0,0,0.0,0,1
7203567,CVB35.BC,2024-03-31,Reparado / Garantía Lab,1,1,12.0,12,0
7203567,CVB35.BC,2025-01-28,Reparado / Garantía Lab,0,2,303.0,315,1
7203567,CVB35.BC,2025-01-30,Reparado / Garantía Lab,1,3,2.0,317,1
7203567,CVB35.BC,2025-02-06,Reparado / Garantía Lab,2,4,7.0,324,0
7203569,CVB35.BC,2022-02-08,Reparado,0,0,0.0,0,0
7203570,CVB35.BC,2021-10-09,Reparado,0,0,0.0,0,0
7203570,CVB35.BC,2024-03-01,Reparado / Garantía Lab,0,0,874.0,874,1
7203570,CVB35.BC,2024-03-11,Reparado / Garantía Lab,1,1,10.0,884,1
7203570,CVB35.BC,2024-03-26,Reparado / Garantía Lab,2,2,15.0,899,0
7203570,CVB35.BC,2024-08-22,Reparado / Garantía Lab,3,3,149.0,1048,1
7203570,CVB35.BC,2024-08-27,Reparado / Garantía Lab,4,4,5.0,1053,0
7203570,CVB35.BC,2024-12-31,Reparado / Garantía Lab,2,5,126.0,1179,0
7203570,CVB35.BC,2025-03-31,Reparado / Garantía Lab,1,3,90.0,1269,1
7203570,CVB35.BC,2025-04-02,Reparado / Garantía Lab,2,4,2.0,1271,0
7203570,CVB35.BC,2025-10-14,Reparado,0,3,195.0,1466,1
7203570,CVB35.BC,2025-10-17,Reparado / Garantía Lab,1,4,3.0,1469,0
7203571,CVB35.BC,2023-08-12,Reparado,0,0,0.0,0,0
7203572,CVB35.BC,2022-09-08,Reparado,0,0,0.0,0,0
7203572,CVB35.BC,2022-11-23,Reparado / Garantía Lab,1,1,76.0,76,0
7203573,CVB35.BC,2025-03-17,Reparado,0,0,0.0,0,0
7203574,CVB35.BC,2021-01-28,Reparado,0,0,0.0,0,0
7203574,CVB35.BC,2022-09-17,Reparado / Garantía Lab,0,0,597.0,597,0
7203574,CVB35.BC,2024-03-18,Reparado / Garantía Lab,0,0,548.0,1145,0
7203574,CVB35.BC,2024-05-15,Reparado / Garantía Lab,1,1,58.0,1203,0
7203574,CVB35.BC,2025-10-27,Reparado / Garantía Lab,0,0,530.0,1733,0
7203575,CVB35.BC,2021-06-05,Reparado,0,0,0.0,0,1
7203575,CVB35.BC,2021-06-22,Reparado / Garantía Lab,1,1,17.0,17,0
7203575,CVB35.BC,2025-06-12,Reparado / Garantía Lab,0,0,1451.0,1468,0
7203575,CVB35.BC,2025-07-23,Reparado / Garantía Lab,1,1,41.0,1509,1
7203575,CVB35.BC,2025-07-28,Reparado / Garantía Lab,2,2,5.0,1514,0
7203575,CVB35.BC,2025-10-23,Reparado / Garantía Lab,3,3,87.0,1601,1
7203575,CVB35.BC,2025-10-28,Reparado / Garantía Lab,4,4,5.0,1606,0
7203577,CVB35.BC,2022-02-18,Reparado,0,0,0.0,0,0
7203577,CVB35.BC,2025-10-10,Reparado / Garantía Lab,0,0,1330.0,1330,0
7203578,CVB35.BC,2021-07-02,Reparado,0,0,0.0,0,1
7203578,CVB35.BC,2021-07-12,Reparado / Garantía Lab,1,1,10.0,10,0
7203578,CVB35.BC,2021-09-02,Reparado / Garantía Lab,2,2,52.0,62,0
7203579,CVB35.BC,2021-08-17,Reparado,0,0,0.0,0,0
7203579,CVB35.BC,2024-05-27,Reparado / Garantía Lab,0,0,1014.0,1014,0
7203579,CVB35.BC,2025-05-22,Reparado,0,1,360.0,1374,1
7203579,CVB35.BC,2025-06-05,Reparado / Garantía Lab,1,1,14.0,1388,0
7203580,CVB35.BC,2021-02-12,Reparado,0,0,0.0,0,0
7203580,CVB35.BC,2024-02-09,Reparado / Garantía Lab,0,0,1092.0,1092,0
7203580,CVB35.BC,2025-03-20,Reparado / Garantía Lab,0,0,405.0,1497,0
7203581,CVB35.BC,2024-01-08,Reparado / Garantía Lab,0,0,0.0,0,0
7203581,CVB35.BC,2024-02-19,Reparado / Garantía Lab,1,1,42.0,42,0
7203581,CVB35.BC,2025-04-02,Reparado / Garantía Lab,0,0,408.0,450,0
7203581,CVB35.BC,2025-07-24,POD Reparado,1,1,113.0,563,0
7203582,CVB35.BC,2024-11-04,Reparado,0,0,0.0,0,0
7203584,CVB35.BC,2021-05-04,Reparado,0,0,0.0,0,0
7203584,CVB35.BC,2023-03-02,Reparado / Garantía Lab,0,0,667.0,667,0
7203584,CVB35.BC,2023-10-12,Reparado / Garantía Lab,0,1,224.0,891,0
7203585,CVB35.BC,2022-02-14,Reparado,0,0,0.0,0,0
7203585,CVB35.BC,2023-03-05,POD Reparado,0,0,384.0,384,0
7203586,CVB35.BC,2021-10-04,Reparado,0,0,0.0,0,0
7203586,CVB35.BC,2022-03-13,Reparado / Garantía Lab,1,1,160.0,160,0
7203586,CVB35.BC,2025-05-06,Reparado / Garantía Lab,0,0,1150.0,1310,1
7203586,CVB35.BC,2025-05-09,Reparado / Garantía Lab,1,1,3.0,1313,0
7203586,CVB35.BC,2025-10-02,Reparado / Garantía Lab,2,2,146.0,1459,1
7203586,CVB35.BC,2025-10-16,Reparado / Garantía Lab,3,3,14.0,1473,1
7203586,CVB35.BC,2025-11-04,Reparado / Garantía Lab,3,4,19.0,1492,0
7203588,CVB35.BC,2022-02-19,Reparado,0,0,0.0,0,0
7203588,CVB35.BC,2023-09-09,Reparado / Garantía Lab,0,0,567.0,567,0
7203588,CVB35.BC,2025-03-20,Reparado / Garantía Lab,0,0,558.0,1125,0
7203588,CVB35.BC,2025-10-07,Reparado / Garantía Lab,0,1,201.0,1326,1
7203588,CVB35.BC,2025-11-03,Reparado / Garantía Lab,1,2,27.0,1353,0
7203589,CVB35.BC,2022-05-16,Reparado,0,0,0.0,0,0
7203590,CVB35.BC,2022-02-16,Reparado,0,0,0.0,0,0
7203591,CVB35.BC,2022-02-14,Reparado,0,0,0.0,0,0
7203591,CVB35.BC,2024-08-12,Reparado / Garantía Lab,0,0,910.0,910,0
7203592,CVB45.BC,2024-01-06,Reparado,0,0,0.0,0,0
7203592,CVB35.BC,2025-02-10,Reparado / Garantía Lab,0,0,401.0,401,1
7203592,CVB35.BC,2025-02-14,Reparado / Garantía Lab,1,1,4.0,405,0
7203593,CVB35.BC,2022-05-16,Reparado,0,0,0.0,0,0
7203593,CVB35.BC,2024-02-08,Reparado / Garantía Lab,0,0,633.0,633,0
7203594,CVB35.BC,2021-03-08,Reparado,0,0,0.0,0,0
7203594,CVB35.BC,2021-08-30,Reparado / Garantía Lab,1,1,175.0,175,0
7203595,CVB35.BC,2024-08-12,Reparado,0,0,0.0,0,0
7203596,CVB35.BC,2024-07-07,Reparado,0,0,0.0,0,0
7203597,CVB35.BC,2022-02-13,Reparado,0,0,0.0,0,1
7203597,CVB35.BC,2022-02-24,Reparado / Garantía Lab,1,1,11.0,11,0
7203597,CVB35.BC,2022-04-09,Reparado / Garantía Lab,2,2,44.0,55,0
7203598,CVB35.BC,2021-11-26,Reparado,0,0,0.0,0,0
7203598,CVB35.BC,2022-01-27,Reparado / Garantía Lab,1,1,62.0,62,1
7203598,CVB35.BC,2022-02-09,Reparado / Garantía Lab,2,2,13.0,75,1
7203598,CVB35.BC,2022-02-25,Reparado / Garantía Lab,3,3,16.0,91,0
7203600,CVB35.BC,2022-02-15,Reparado,0,0,0.0,0,0
7203600,CVB35.BC,2022-09-07,Reparado / Garantía Lab,0,1,204.0,204,0
7203600,CVB35.BC,2025-04-02,Reparado / Garantía Lab,0,0,938.0,1142,0
7203600,CVB35.BC,2025-07-29,Reparado / Garantía Lab,1,1,118.0,1260,0
7203601,CVB35.BC,2025-07-07,Reparado,0,0,0.0,0,0
7203602,CVB35.BC,2022-04-21,Reparado,0,0,0.0,0,0
7203603,CVB35.BC,2021-10-01,Reparado,0,0,0.0,0,0
7203604,CVB35.BC,2022-09-05,Reparado,0,0,0.0,0,0
7203604,CVB35.BC,2023-09-28,Reparado / Garantía Lab,0,0,388.0,388,0
7203604,CVB35.BC,2024-01-02,Reparado / Garantía Lab,1,1,96.0,484,0
7203604,CVB35.BC,2025-05-06,Reparado / Garantía Lab,0,0,490.0,974,1
7203604,CVB35.BC,2025-05-23,Reparado / Garantía Lab,1,1,17.0,991,0
7203605,CVB35.BC,2021-12-23,Reparado,0,0,0.0,0,0
7203605,CVB35.BC,2022-07-19,Reparado / Garantía Lab,0,1,208.0,208,0
7203606,CVB35.BC,2020-09-08,Reparado / Garantía Lab,0,0,0.0,0,0
7203606,CVB35.BC,2021-02-14,Reparado,1,1,159.0,159,1
7203606,CVB35.BC,2021-03-07,Reparado / Garantía Lab,2,2,21.0,180,0
7203606,CVB35.BC,2021-08-05,Reparado / Garantía Lab,2,3,151.0,331,1
7203606,CVB35.BC,2021-08-16,Reparado / Garantía Lab,2,4,11.0,342,1
7203606,CVB35.BC,2021-08-31,Reparado / Garantía Lab,3,5,15.0,357,0
7203606,CVB35.BC,2021-11-16,Reparado / Garantía Lab,3,5,77.0,434,0
7203606,CVB35.BC,2022-08-04,Reparado,0,4,261.0,695,0
7203607,CVB35.BC,2021-06-23,Reparado,0,0,0.0,0,0
7203607,CVB35.BC,2023-06-30,Reparado / Garantía Lab,0,0,737.0,737,0
7203608,CVB35.BC,2021-02-09,Reparado,0,0,0.0,0,1
7203608,CVB35.BC,2021-02-17,Reparado / Garantía Lab,1,1,8.0,8,0
7203608,CVB35.BC,2024-04-10,Reparado / Garantía Lab,0,0,1148.0,1156,0
7203609,CVB35.BC,2021-08-17,Reparado,0,0,0.0,0,0
7203609,CVB35.BC,2025-09-11,Reparado / Garantía Lab,0,0,1486.0,1486,1
7203609,CVB35.BC,2025-09-23,Reparado / Garantía Lab,1,1,12.0,1498,0
7203610,CVB35.BC,2022-04-19,Reparado,0,0,0.0,0,0
7203610,CVB35.BC,2023-01-08,Reparado / Garantía Lab,0,1,264.0,264,0
7203610,CVB35.BC,2024-08-12,Reparado / Garantía Lab,0,0,582.0,846,0
7203611,CVB35.BC,2025-04-15,Reparado,0,0,0.0,0,0
7203612,CVB35.BC,2022-02-11,Reparado,0,0,0.0,0,1
7203612,CVB35.BC,2022-02-28,Reparado / Garantía Lab,1,1,17.0,17,1
7203612,CVB35.BC,2022-03-02,Reparado / Garantía Lab,2,2,2.0,19,1
7203612,CVB35.BC,2022-03-04,Reparado / Garantía Lab,3,3,2.0,21,1
7203612,CVB35.BC,2022-03-11,Reparado / Garantía Lab,4,4,7.0,28,1
7203612,CVB35.BC,2022-03-16,Reparado / Garantía Lab,5,5,5.0,33,1
7203612,CVB35.BC,2022-03-21,Reparado / Garantía Lab,6,6,5.0,38,1
7203612,CVB35.BC,2022-03-25,Reparado / Garantía Lab,7,7,4.0,42,1
7203612,CVB35.BC,2022-03-29,Reparado / Garantía Lab,8,8,4.0,46,0
7203612,CVB35.BC,2022-07-01,Reparado / Garantía Lab,9,9,94.0,140,0
7203613,CVB35.BC,2020-07-28,POD,0,0,0.0,0,0
7203613,CVB35.BC,2020-07-28,POD Reparado,0,0,0.0,0,0
7203613,CVB35.BC,2024-04-15,Reparado / Garantía Lab,0,0,1357.0,1357,0
7203614,CVB35.BC,2021-05-29,Reparado,0,0,0.0,0,0
7203615,CVB35.BC,2022-11-22,Reparado,0,0,0.0,0,0
7203615,CVB35.BC,2024-06-28,Reparado / Garantía Lab,0,0,584.0,584,0
7203617,CVB35.BC,2022-10-03,Reparado / Garantía Lab,0,0,0.0,0,0
7203617,CVB35.BC,2022-11-27,Reparado / Garantía Lab,1,1,55.0,55,0
7203618,CVB35.BC,2022-12-05,Reparado,0,0,0.0,0,0
7203619,CVB35.BC,2021-07-20,Reparado,0,0,0.0,0,0
7203620,CVB35.BC,2022-11-22,Reparado,0,0,0.0,0,0
